@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute accLH {0,1,2,3,4,5}
@attribute buttonsLH {0,1,2,3}
@attribute accRH {0,1,2,3,4,5}
@attribute buttonsRH {0,1,2,3}

@data
3650,'2018/04/23 23:18:46:144',137,698,503,222,0,0,686,476,296,0,0,?,?,?,?
3651,'2018/04/23 23:18:46:237',137,698,503,222,0,0,647,495,339,0,0,?,?,?,?
3652,'2018/04/23 23:18:46:239',137,698,503,222,0,0,647,495,339,0,0,?,?,?,?
3653,'2018/04/23 23:18:46:333',137,698,503,222,0,0,628,499,327,0,0,?,?,?,?
3654,'2018/04/23 23:18:46:336',137,698,503,222,0,0,628,499,327,0,0,?,?,?,?
3655,'2018/04/23 23:18:46:430',137,698,503,222,0,0,675,468,308,0,0,?,?,?,?
3656,'2018/04/23 23:18:46:432',137,698,503,222,0,0,675,468,308,0,0,?,?,?,?
3657,'2018/04/23 23:18:46:525',137,698,503,222,0,0,639,487,316,0,0,?,?,?,?
3658,'2018/04/23 23:18:46:528',137,698,503,222,0,0,639,487,316,0,0,?,?,?,?
3659,'2018/04/23 23:18:46:621',137,698,503,222,0,0,659,487,292,0,0,?,?,?,?
3660,'2018/04/23 23:18:46:623',137,698,503,222,0,0,659,487,292,0,0,?,?,?,?
3661,'2018/04/23 23:18:46:717',137,698,503,222,0,0,659,495,288,0,0,?,?,?,?
3662,'2018/04/23 23:18:46:719',137,698,503,222,0,0,659,495,288,0,0,?,?,?,?
3663,'2018/04/23 23:18:46:814',137,698,503,222,0,0,639,491,296,0,0,?,?,?,?
3664,'2018/04/23 23:18:46:816',137,698,503,222,0,0,639,491,296,0,0,?,?,?,?
3665,'2018/04/23 23:18:46:909',137,698,503,222,0,0,659,503,292,0,0,?,?,?,?
3666,'2018/04/23 23:18:46:911',137,698,503,222,0,0,659,503,292,0,0,?,?,?,?
3667,'2018/04/23 23:18:47:005',137,698,503,222,0,0,643,507,296,0,0,?,?,?,?
3668,'2018/04/23 23:18:47:008',137,698,503,222,0,0,643,507,296,0,0,?,?,?,?
3669,'2018/04/23 23:18:47:101',137,698,503,222,0,0,639,507,280,0,0,?,?,?,?
3670,'2018/04/23 23:18:47:103',137,698,503,222,0,0,639,507,280,0,0,?,?,?,?
3671,'2018/04/23 23:18:47:198',137,698,503,222,0,0,647,515,269,0,0,?,?,?,?
3672,'2018/04/23 23:18:47:201',137,698,503,222,0,0,647,515,269,0,0,?,?,?,?
3673,'2018/04/23 23:18:47:294',137,698,503,222,0,0,628,522,292,0,0,?,?,?,?
3674,'2018/04/23 23:18:47:301',137,698,503,222,0,0,628,522,292,0,0,?,?,?,?
3675,'2018/04/23 23:18:47:390',137,698,503,222,0,0,636,515,300,0,0,?,?,?,?
3676,'2018/04/23 23:18:47:392',137,698,503,222,0,0,636,515,300,0,0,?,?,?,?
3677,'2018/04/23 23:18:47:486',137,698,503,222,0,0,647,511,304,0,0,?,?,?,?
3678,'2018/04/23 23:18:47:489',137,698,503,222,0,0,647,511,304,0,0,?,?,?,?
3679,'2018/04/23 23:18:47:581',137,698,503,222,0,0,655,511,296,0,0,?,?,?,?
3680,'2018/04/23 23:18:47:583',137,698,503,222,0,0,655,511,296,0,0,?,?,?,?
3681,'2018/04/23 23:18:47:678',137,698,503,222,0,0,647,507,300,0,0,?,?,?,?
3682,'2018/04/23 23:18:47:679',137,698,503,222,0,0,647,507,300,0,0,?,?,?,?
3683,'2018/04/23 23:18:47:773',137,698,503,222,0,0,647,507,300,0,0,?,?,?,?
3684,'2018/04/23 23:18:47:776',137,698,503,222,0,0,647,507,300,0,0,?,?,?,?
3685,'2018/04/23 23:18:47:869',137,698,503,222,0,0,655,503,300,0,0,?,?,?,?
3686,'2018/04/23 23:18:47:871',137,698,503,222,0,0,655,503,300,0,0,?,?,?,?
3687,'2018/04/23 23:19:24:944',138,487,464,257,0,0,487,464,257,0,0,1,?,?,?
3688,'2018/04/23 23:19:25:041',138,487,476,249,0,0,487,476,249,0,0,1,?,?,?
3689,'2018/04/23 23:19:25:134',138,487,476,249,0,0,534,472,273,0,0,1,?,?,?
3690,'2018/04/23 23:19:25:137',138,487,476,249,0,0,534,472,273,0,0,1,?,?,?
3691,'2018/04/23 23:19:25:231',138,487,476,249,0,0,522,491,253,0,0,1,?,?,?
3692,'2018/04/23 23:19:25:233',138,487,476,249,0,0,522,491,253,0,0,1,?,?,?
3693,'2018/04/23 23:19:25:328',138,491,464,257,0,0,491,464,257,0,0,1,?,?,?
3694,'2018/04/23 23:19:25:428',138,487,487,245,0,0,487,487,245,0,0,1,?,?,?
3695,'2018/04/23 23:19:25:522',138,479,468,257,0,0,479,468,257,0,0,1,?,?,?
3696,'2018/04/23 23:19:25:614',138,479,468,257,0,0,534,491,249,0,0,1,?,?,?
3697,'2018/04/23 23:19:25:617',138,479,468,257,0,0,534,491,249,0,0,1,?,?,?
3698,'2018/04/23 23:19:25:711',138,479,468,257,0,0,546,495,253,0,0,1,?,?,?
3699,'2018/04/23 23:19:25:713',138,479,468,257,0,0,546,495,253,0,0,1,?,?,?
3700,'2018/04/23 23:19:25:810',138,487,476,249,0,0,487,476,249,0,0,1,?,?,?
3701,'2018/04/23 23:19:25:905',138,483,472,261,0,0,483,472,261,0,0,1,?,?,?
3702,'2018/04/23 23:19:26:001',138,495,468,245,0,0,495,468,245,0,0,1,?,?,?
3703,'2018/04/23 23:19:26:094',138,495,468,245,0,0,542,476,265,0,0,1,?,?,?
3704,'2018/04/23 23:19:26:096',138,495,468,245,0,0,542,476,265,0,0,1,?,?,?
3705,'2018/04/23 23:19:26:191',138,495,468,245,0,0,530,491,241,0,0,1,?,?,?
3706,'2018/04/23 23:19:26:193',138,495,468,245,0,0,530,491,241,0,0,1,?,?,?
3707,'2018/04/23 23:19:26:288',138,491,452,280,0,0,491,452,280,0,0,1,?,?,?
3708,'2018/04/23 23:19:26:385',138,507,472,257,0,0,507,472,257,0,0,1,?,?,?
3709,'2018/04/23 23:19:26:481',138,483,476,238,0,0,483,476,238,0,0,1,?,?,?
3710,'2018/04/23 23:19:26:575',138,483,476,238,0,0,534,479,257,0,0,1,?,?,?
3711,'2018/04/23 23:19:26:577',138,483,476,238,0,0,534,479,257,0,0,1,?,?,?
3712,'2018/04/23 23:19:26:670',138,483,476,238,0,0,530,487,249,0,0,1,?,?,?
3713,'2018/04/23 23:19:26:673',138,483,476,238,0,0,530,487,249,0,0,1,?,?,?
3714,'2018/04/23 23:19:26:768',138,495,468,253,0,0,495,468,253,0,0,1,?,?,?
3715,'2018/04/23 23:19:26:863',138,495,468,253,0,0,538,487,261,0,0,1,?,?,?
3716,'2018/04/23 23:19:26:865',138,495,468,253,0,0,538,487,261,0,0,1,?,?,?
3717,'2018/04/23 23:19:26:958',138,495,468,253,0,0,530,487,249,0,0,1,?,?,?
3718,'2018/04/23 23:19:26:961',138,495,468,253,0,0,530,487,249,0,0,1,?,?,?
3719,'2018/04/23 23:19:27:055',138,495,468,253,0,0,534,487,249,0,0,1,?,?,?
3720,'2018/04/23 23:19:27:151',138,495,468,253,0,0,534,476,265,0,0,1,?,?,?
3721,'2018/04/23 23:19:27:154',138,495,468,253,0,0,534,476,265,0,0,1,?,?,?
3722,'2018/04/23 23:19:27:248',138,487,476,241,0,0,487,476,241,0,0,1,?,?,?
3723,'2018/04/23 23:19:27:345',138,507,472,261,0,0,507,472,261,0,0,1,?,?,?
3724,'2018/04/23 23:19:27:445',138,495,479,253,0,0,495,479,253,0,0,1,?,?,?
3725,'2018/04/23 23:19:27:535',138,495,479,253,0,0,534,483,253,0,0,1,?,?,?
3726,'2018/04/23 23:19:27:537',138,495,479,253,0,0,534,483,253,0,0,1,?,?,?
3727,'2018/04/23 23:19:27:631',138,495,479,253,0,0,530,483,257,0,0,1,?,?,?
3728,'2018/04/23 23:19:27:633',138,495,479,253,0,0,530,483,257,0,0,1,?,?,?
3729,'2018/04/23 23:19:27:729',138,503,468,261,0,0,503,468,261,0,0,1,?,?,?
3730,'2018/04/23 23:19:27:825',138,487,483,241,0,0,487,483,241,0,0,1,?,?,?
3731,'2018/04/23 23:19:27:922',138,499,472,249,0,0,499,472,249,0,0,1,?,?,?
3732,'2018/04/23 23:19:28:015',138,499,472,249,0,0,526,487,253,0,0,1,?,?,?
3733,'2018/04/23 23:19:28:017',138,499,472,249,0,0,526,487,253,0,0,1,?,?,?
3734,'2018/04/23 23:19:28:111',138,499,472,249,0,0,542,483,257,0,0,1,?,?,?
3735,'2018/04/23 23:19:28:112',138,499,472,249,0,0,542,483,257,0,0,1,?,?,?
3736,'2018/04/23 23:19:28:209',138,491,479,245,0,0,491,479,245,0,0,1,?,?,?
3737,'2018/04/23 23:19:28:304',138,491,464,257,0,0,491,464,257,0,0,1,?,?,?
3738,'2018/04/23 23:19:28:401',138,495,483,253,0,0,495,483,253,0,0,1,?,?,?
3739,'2018/04/23 23:19:28:494',138,495,483,253,0,0,538,479,261,0,0,1,?,?,?
3740,'2018/04/23 23:19:28:497',138,495,483,253,0,0,538,479,261,0,0,1,?,?,?
3741,'2018/04/23 23:19:28:591',138,495,483,253,0,0,530,491,241,0,0,1,?,?,?
3742,'2018/04/23 23:19:28:593',138,495,483,253,0,0,530,491,241,0,0,1,?,?,?
3743,'2018/04/23 23:19:28:690',138,487,460,257,0,0,487,460,257,0,0,1,?,?,?
3744,'2018/04/23 23:19:28:786',138,495,483,249,0,0,495,483,249,0,0,1,?,?,?
3745,'2018/04/23 23:19:28:881',138,491,464,253,0,0,491,464,253,0,0,1,?,?,?
3746,'2018/04/23 23:19:28:975',138,491,464,253,0,0,530,491,245,0,0,1,?,?,?
3747,'2018/04/23 23:19:28:977',138,491,464,253,0,0,530,491,245,0,0,1,?,?,?
3748,'2018/04/23 23:19:29:070',138,491,464,253,0,0,546,487,253,0,0,1,?,?,?
3749,'2018/04/23 23:19:29:075',138,491,464,253,0,0,546,487,253,0,0,1,?,?,?
3750,'2018/04/23 23:19:29:169',138,491,479,245,0,0,491,479,245,0,0,1,?,?,?
3751,'2018/04/23 23:19:29:263',138,491,464,265,0,0,491,464,265,0,0,1,?,?,?
3752,'2018/04/23 23:19:29:360',138,491,476,249,0,0,491,476,249,0,0,1,?,?,?
3753,'2018/04/23 23:19:29:455',138,491,476,249,0,0,542,483,257,0,0,1,?,?,?
3754,'2018/04/23 23:19:29:457',138,491,476,249,0,0,542,483,257,0,0,1,?,?,?
3755,'2018/04/23 23:19:29:551',138,491,476,249,0,0,530,487,245,0,0,1,?,?,?
3756,'2018/04/23 23:19:29:553',138,491,476,249,0,0,530,487,245,0,0,1,?,?,?
3757,'2018/04/23 23:19:29:649',138,491,464,257,0,0,491,464,257,0,0,1,?,?,?
3758,'2018/04/23 23:19:29:745',138,495,476,253,0,0,495,476,253,0,0,1,?,?,?
3759,'2018/04/23 23:19:29:841',138,491,468,257,0,0,491,468,257,0,0,1,?,?,?
3760,'2018/04/23 23:19:29:936',138,491,468,257,0,0,534,483,249,0,0,1,?,?,?
3761,'2018/04/23 23:19:29:938',138,491,468,257,0,0,534,483,249,0,0,1,?,?,?
3762,'2018/04/23 23:19:30:031',138,491,468,257,0,0,542,479,257,0,0,1,?,?,?
3763,'2018/04/23 23:19:30:033',138,491,468,257,0,0,542,479,257,0,0,1,?,?,?
3764,'2018/04/23 23:19:30:129',138,491,479,245,0,0,491,479,245,0,0,1,?,?,?
3765,'2018/04/23 23:19:30:225',138,491,464,265,0,0,491,464,265,0,0,1,?,?,?
3766,'2018/04/23 23:19:30:321',138,491,476,249,0,0,491,476,249,0,0,1,?,?,?
3767,'2018/04/23 23:19:30:414',138,491,476,249,0,0,542,479,257,0,0,1,?,?,?
3768,'2018/04/23 23:19:30:417',138,491,476,249,0,0,542,479,257,0,0,1,?,?,?
3769,'2018/04/23 23:19:30:513',138,491,483,245,0,0,491,483,245,0,0,1,?,?,?
3770,'2018/04/23 23:19:30:610',138,491,460,265,0,0,491,460,265,0,0,1,?,?,?
3771,'2018/04/23 23:19:30:705',138,491,479,245,0,0,491,479,245,0,0,1,?,?,?
3772,'2018/04/23 23:19:37:905',139,620,546,292,0,0,620,546,292,0,0,2,?,?,?
3773,'2018/04/23 23:19:38:001',139,620,542,292,0,0,620,542,292,0,0,2,?,?,?
3774,'2018/04/23 23:19:38:096',139,620,542,292,0,0,679,538,319,0,0,2,?,?,?
3775,'2018/04/23 23:19:38:097',139,620,542,292,0,0,679,538,319,0,0,2,?,?,?
3776,'2018/04/23 23:19:38:191',139,620,542,292,0,0,671,538,323,0,0,2,?,?,?
3777,'2018/04/23 23:19:38:193',139,620,542,292,0,0,671,538,323,0,0,2,?,?,?
3778,'2018/04/23 23:19:38:290',139,620,542,292,0,0,620,542,292,0,0,2,?,?,?
3779,'2018/04/23 23:19:38:385',139,624,546,292,0,0,624,546,292,0,0,2,?,?,?
3780,'2018/04/23 23:19:38:480',139,624,546,292,0,0,624,546,292,0,0,2,?,?,?
3781,'2018/04/23 23:19:38:576',139,624,546,292,0,0,671,538,319,0,0,2,?,?,?
3782,'2018/04/23 23:19:38:579',139,624,546,292,0,0,671,538,319,0,0,2,?,?,?
3783,'2018/04/23 23:19:38:671',139,624,546,292,0,0,671,534,323,0,0,2,?,?,?
3784,'2018/04/23 23:19:38:675',139,624,546,292,0,0,671,534,323,0,0,2,?,?,?
3785,'2018/04/23 23:19:38:768',139,628,542,296,0,0,628,542,296,0,0,2,?,?,?
3786,'2018/04/23 23:19:38:865',139,624,542,284,0,0,624,542,284,0,0,2,?,?,?
3787,'2018/04/23 23:19:38:961',139,620,542,288,0,0,620,542,288,0,0,2,?,?,?
3788,'2018/04/23 23:19:39:055',139,620,542,288,0,0,667,534,323,0,0,2,?,?,?
3789,'2018/04/23 23:19:39:058',139,620,542,288,0,0,667,534,323,0,0,2,?,?,?
3790,'2018/04/23 23:19:39:152',139,620,542,288,0,0,675,538,319,0,0,2,?,?,?
3791,'2018/04/23 23:19:39:154',139,620,542,288,0,0,675,538,319,0,0,2,?,?,?
3792,'2018/04/23 23:19:39:250',139,624,542,288,0,0,624,542,288,0,0,2,?,?,?
3793,'2018/04/23 23:19:39:346',139,620,542,288,0,0,620,542,288,0,0,2,?,?,?
3794,'2018/04/23 23:19:39:443',139,620,538,300,0,0,620,538,300,0,0,2,?,?,?
3795,'2018/04/23 23:19:39:536',139,620,538,300,0,0,679,534,316,0,0,2,?,?,?
3796,'2018/04/23 23:19:39:538',139,620,538,300,0,0,679,534,316,0,0,2,?,?,?
3797,'2018/04/23 23:19:39:631',139,620,538,300,0,0,675,530,327,0,0,2,?,?,?
3798,'2018/04/23 23:19:39:634',139,620,538,300,0,0,675,530,327,0,0,2,?,?,?
3799,'2018/04/23 23:19:39:730',139,632,546,292,0,0,632,546,292,0,0,2,?,?,?
3800,'2018/04/23 23:19:39:824',139,651,546,304,0,0,651,546,304,0,0,2,?,?,?
3801,'2018/04/23 23:19:39:921',139,636,538,296,0,0,636,538,296,0,0,2,?,?,?
3802,'2018/04/23 23:19:40:015',139,636,538,296,0,0,690,542,347,0,0,2,?,?,?
3803,'2018/04/23 23:19:40:018',139,636,538,296,0,0,690,542,347,0,0,2,?,?,?
3804,'2018/04/23 23:19:40:112',139,636,538,296,0,0,686,538,339,0,0,2,?,?,?
3805,'2018/04/23 23:19:40:115',139,636,538,296,0,0,686,538,339,0,0,2,?,?,?
3806,'2018/04/23 23:19:40:209',139,616,538,300,0,0,616,538,300,0,0,2,?,?,?
3807,'2018/04/23 23:19:40:306',139,620,542,308,0,0,620,542,308,0,0,2,?,?,?
3808,'2018/04/23 23:19:40:401',139,628,546,300,0,0,628,546,300,0,0,2,?,?,?
3809,'2018/04/23 23:19:40:495',139,628,546,300,0,0,679,526,335,0,0,2,?,?,?
3810,'2018/04/23 23:19:40:498',139,628,546,300,0,0,679,526,335,0,0,2,?,?,?
3811,'2018/04/23 23:19:40:591',139,628,546,300,0,0,686,534,335,0,0,2,?,?,?
3812,'2018/04/23 23:19:40:593',139,628,546,300,0,0,686,534,335,0,0,2,?,?,?
3813,'2018/04/23 23:19:40:688',139,636,534,292,0,0,636,534,292,0,0,2,?,?,?
3814,'2018/04/23 23:19:40:785',139,636,538,288,0,0,636,538,288,0,0,2,?,?,?
3815,'2018/04/23 23:19:40:882',139,636,542,292,0,0,636,542,292,0,0,2,?,?,?
3816,'2018/04/23 23:19:40:976',139,636,542,292,0,0,690,538,343,0,0,2,?,?,?
3817,'2018/04/23 23:19:40:978',139,636,542,292,0,0,690,538,343,0,0,2,?,?,?
3818,'2018/04/23 23:19:41:071',139,636,542,292,0,0,694,538,343,0,0,2,?,?,?
3819,'2018/04/23 23:19:41:073',139,636,542,292,0,0,694,538,343,0,0,2,?,?,?
3820,'2018/04/23 23:19:41:169',139,632,546,296,0,0,632,546,296,0,0,2,?,?,?
3821,'2018/04/23 23:19:41:267',139,639,538,296,0,0,639,538,296,0,0,2,?,?,?
3822,'2018/04/23 23:19:41:360',139,636,538,296,0,0,636,538,296,0,0,2,?,?,?
3823,'2018/04/23 23:19:41:455',139,636,538,296,0,0,690,534,347,0,0,2,?,?,?
3824,'2018/04/23 23:19:41:460',139,636,538,296,0,0,690,534,347,0,0,2,?,?,?
3825,'2018/04/23 23:19:41:552',139,636,538,296,0,0,686,538,339,0,0,2,?,?,?
3826,'2018/04/23 23:19:41:555',139,636,538,296,0,0,686,538,339,0,0,2,?,?,?
3827,'2018/04/23 23:19:41:651',139,624,530,300,0,0,624,530,300,0,0,2,?,?,?
3828,'2018/04/23 23:19:41:749',139,624,534,292,0,0,624,534,292,0,0,2,?,?,?
3829,'2018/04/23 23:19:41:840',139,628,538,292,0,0,628,538,292,0,0,2,?,?,?
3830,'2018/04/23 23:19:41:935',139,628,538,292,0,0,686,534,335,0,0,2,?,?,?
3831,'2018/04/23 23:19:41:937',139,628,538,292,0,0,686,534,335,0,0,2,?,?,?
3832,'2018/04/23 23:19:42:031',139,628,538,292,0,0,679,530,335,0,0,2,?,?,?
3833,'2018/04/23 23:19:42:033',139,628,538,292,0,0,679,530,335,0,0,2,?,?,?
3834,'2018/04/23 23:19:42:130',139,628,538,292,0,0,628,538,292,0,0,2,?,?,?
3835,'2018/04/23 23:19:42:225',139,632,542,288,0,0,632,542,288,0,0,2,?,?,?
3836,'2018/04/23 23:19:42:322',139,624,538,288,0,0,624,538,288,0,0,2,?,?,?
3837,'2018/04/23 23:19:42:415',139,624,538,288,0,0,682,526,343,0,0,2,?,?,?
3838,'2018/04/23 23:19:42:417',139,624,538,288,0,0,682,526,343,0,0,2,?,?,?
3839,'2018/04/23 23:19:42:511',139,624,538,288,0,0,682,530,327,0,0,2,?,?,?
3840,'2018/04/23 23:19:42:514',139,624,538,288,0,0,682,530,327,0,0,2,?,?,?
3841,'2018/04/23 23:19:42:609',139,624,534,292,0,0,624,534,292,0,0,2,?,?,?
3842,'2018/04/23 23:19:42:705',139,624,538,284,0,0,624,538,284,0,0,2,?,?,?
3843,'2018/04/23 23:19:42:801',139,624,530,296,0,0,624,530,296,0,0,2,?,?,?
3844,'2018/04/23 23:19:42:895',139,624,530,296,0,0,679,526,327,0,0,2,?,?,?
3845,'2018/04/23 23:19:42:899',139,624,530,296,0,0,679,526,327,0,0,2,?,?,?
3846,'2018/04/23 23:19:42:992',139,624,530,296,0,0,686,526,331,0,0,2,?,?,?
3847,'2018/04/23 23:19:42:994',139,624,530,296,0,0,686,526,331,0,0,2,?,?,?
3848,'2018/04/23 23:19:43:090',139,628,538,280,0,0,628,538,280,0,0,2,?,?,?
3849,'2018/04/23 23:19:43:186',139,632,538,296,0,0,632,538,296,0,0,2,?,?,?
3850,'2018/04/23 23:19:43:284',139,628,530,300,0,0,628,530,300,0,0,2,?,?,?
3851,'2018/04/23 23:19:43:376',139,628,530,300,0,0,679,526,335,0,0,2,?,?,?
3852,'2018/04/23 23:19:43:378',139,628,530,300,0,0,679,526,335,0,0,2,?,?,?
3853,'2018/04/23 23:19:43:471',139,628,530,300,0,0,667,507,312,0,0,2,?,?,?
3854,'2018/04/23 23:19:43:473',139,628,530,300,0,0,667,507,312,0,0,2,?,?,?
3855,'2018/04/23 23:19:43:570',139,628,534,296,0,0,628,534,296,0,0,2,?,?,?
3856,'2018/04/23 23:19:43:665',139,624,530,288,0,0,624,530,288,0,0,2,?,?,?
3857,'2018/04/23 23:19:43:761',139,628,526,288,0,0,628,526,288,0,0,2,?,?,?
3858,'2018/04/23 23:19:43:856',139,628,526,288,0,0,682,542,339,0,0,2,?,?,?
3859,'2018/04/23 23:19:43:858',139,628,526,288,0,0,682,542,339,0,0,2,?,?,?
3860,'2018/04/23 23:19:43:952',139,628,526,288,0,0,706,530,359,0,0,2,?,?,?
3861,'2018/04/23 23:19:43:954',139,628,526,288,0,0,706,530,359,0,0,2,?,?,?
3862,'2018/04/23 23:19:44:049',139,636,530,300,0,0,636,530,300,0,0,2,?,?,?
3863,'2018/04/23 23:19:44:146',139,639,538,300,0,0,639,538,300,0,0,2,?,?,?
3864,'2018/04/23 23:19:44:241',139,632,534,296,0,0,632,534,296,0,0,2,?,?,?
3865,'2018/04/23 23:19:44:335',139,632,534,296,0,0,682,542,351,0,0,2,?,?,?
3866,'2018/04/23 23:19:44:337',139,632,534,296,0,0,682,542,351,0,0,2,?,?,?
3867,'2018/04/23 23:19:44:432',139,632,534,296,0,0,694,538,347,0,0,2,?,?,?
3868,'2018/04/23 23:19:44:435',139,632,534,296,0,0,694,538,347,0,0,2,?,?,?
3869,'2018/04/23 23:19:44:530',139,647,558,273,0,0,647,558,273,0,0,2,?,?,?
3870,'2018/04/23 23:19:44:625',139,651,522,308,0,0,651,522,308,0,0,2,?,?,?
3871,'2018/04/23 23:20:00:751',140,359,394,323,0,0,374,448,304,0,0,3,?,?,?
3872,'2018/04/23 23:20:00:753',140,359,394,323,0,0,374,448,304,0,0,3,?,?,?
3873,'2018/04/23 23:20:00:848',140,343,401,316,0,0,343,401,316,0,0,3,?,?,?
3874,'2018/04/23 23:20:00:947',140,355,398,331,0,0,355,398,331,0,0,3,?,?,?
3875,'2018/04/23 23:20:01:041',140,347,405,316,0,0,347,405,316,0,0,3,?,?,?
3876,'2018/04/23 23:20:01:135',140,347,405,316,0,0,374,448,304,0,0,3,?,?,?
3877,'2018/04/23 23:20:01:139',140,347,405,316,0,0,374,448,304,0,0,3,?,?,?
3878,'2018/04/23 23:20:01:231',140,347,405,316,0,0,370,440,304,0,0,3,?,?,?
3879,'2018/04/23 23:20:01:234',140,347,405,316,0,0,370,440,304,0,0,3,?,?,?
3880,'2018/04/23 23:20:01:329',140,362,401,327,0,0,362,401,327,0,0,3,?,?,?
3881,'2018/04/23 23:20:01:425',140,343,394,327,0,0,343,394,327,0,0,3,?,?,?
3882,'2018/04/23 23:20:01:520',140,351,401,327,0,0,351,401,327,0,0,3,?,?,?
3883,'2018/04/23 23:20:01:616',140,351,401,327,0,0,374,440,304,0,0,3,?,?,?
3884,'2018/04/23 23:20:01:618',140,351,401,327,0,0,374,440,304,0,0,3,?,?,?
3885,'2018/04/23 23:20:01:711',140,351,401,327,0,0,366,460,284,0,0,3,?,?,?
3886,'2018/04/23 23:20:01:714',140,351,401,327,0,0,366,460,284,0,0,3,?,?,?
3887,'2018/04/23 23:20:01:809',140,351,398,319,0,0,351,398,319,0,0,3,?,?,?
3888,'2018/04/23 23:20:01:905',140,351,398,331,0,0,351,398,331,0,0,3,?,?,?
3889,'2018/04/23 23:20:02:001',140,351,394,323,0,0,351,394,323,0,0,3,?,?,?
3890,'2018/04/23 23:20:02:096',140,351,394,323,0,0,366,456,292,0,0,3,?,?,?
3891,'2018/04/23 23:20:02:098',140,351,394,323,0,0,366,456,292,0,0,3,?,?,?
3892,'2018/04/23 23:20:02:193',140,355,390,335,0,0,355,390,335,0,0,3,?,?,?
3893,'2018/04/23 23:20:02:289',140,355,401,327,0,0,355,401,327,0,0,3,?,?,?
3894,'2018/04/23 23:20:02:385',140,355,394,331,0,0,355,394,331,0,0,3,?,?,?
3895,'2018/04/23 23:20:02:481',140,351,398,327,0,0,351,398,327,0,0,3,?,?,?
3896,'2018/04/23 23:20:02:576',140,351,398,327,0,0,374,444,300,0,0,3,?,?,?
3897,'2018/04/23 23:20:02:583',140,351,398,327,0,0,374,444,300,0,0,3,?,?,?
3898,'2018/04/23 23:20:02:671',140,351,398,327,0,0,370,452,284,0,0,3,?,?,?
3899,'2018/04/23 23:20:02:673',140,351,398,327,0,0,370,452,284,0,0,3,?,?,?
3900,'2018/04/23 23:20:02:770',140,347,398,323,0,0,347,398,323,0,0,3,?,?,?
3901,'2018/04/23 23:20:02:864',140,355,398,335,0,0,355,398,335,0,0,3,?,?,?
3902,'2018/04/23 23:20:02:961',140,351,394,327,0,0,351,394,327,0,0,3,?,?,?
3903,'2018/04/23 23:20:03:055',140,351,394,327,0,0,366,452,288,0,0,3,?,?,?
3904,'2018/04/23 23:20:03:058',140,351,394,327,0,0,366,452,288,0,0,3,?,?,?
3905,'2018/04/23 23:20:03:151',140,351,394,327,0,0,370,448,292,0,0,3,?,?,?
3906,'2018/04/23 23:20:03:153',140,351,394,327,0,0,370,448,292,0,0,3,?,?,?
3907,'2018/04/23 23:20:03:250',140,359,401,335,0,0,359,401,335,0,0,3,?,?,?
3908,'2018/04/23 23:20:03:346',140,343,394,323,0,0,343,394,323,0,0,3,?,?,?
3909,'2018/04/23 23:20:03:442',140,347,394,331,0,0,347,394,331,0,0,3,?,?,?
3910,'2018/04/23 23:20:03:535',140,347,394,331,0,0,366,452,292,0,0,3,?,?,?
3911,'2018/04/23 23:20:03:538',140,347,394,331,0,0,366,452,292,0,0,3,?,?,?
3912,'2018/04/23 23:20:03:632',140,347,394,331,0,0,366,452,292,0,0,3,?,?,?
3913,'2018/04/23 23:20:03:634',140,347,394,331,0,0,366,452,292,0,0,3,?,?,?
3914,'2018/04/23 23:20:03:727',140,347,394,331,0,0,370,444,300,0,0,3,?,?,?
3915,'2018/04/23 23:20:03:730',140,347,394,331,0,0,370,444,300,0,0,3,?,?,?
3916,'2018/04/23 23:20:03:827',140,351,401,319,0,0,351,401,319,0,0,3,?,?,?
3917,'2018/04/23 23:20:03:919',140,351,401,319,0,0,374,444,312,0,0,3,?,?,?
3918,'2018/04/23 23:20:03:923',140,351,401,319,0,0,374,444,312,0,0,3,?,?,?
3919,'2018/04/23 23:20:04:016',140,351,401,319,0,0,366,456,280,0,0,3,?,?,?
3920,'2018/04/23 23:20:04:020',140,351,401,319,0,0,366,456,280,0,0,3,?,?,?
3921,'2018/04/23 23:20:04:111',140,351,401,319,0,0,359,444,288,0,0,3,?,?,?
3922,'2018/04/23 23:20:04:114',140,351,401,319,0,0,359,444,288,0,0,3,?,?,?
3923,'2018/04/23 23:20:04:208',140,343,413,319,0,0,343,413,319,0,0,3,?,?,?
3924,'2018/04/23 23:20:04:304',140,331,382,335,0,0,331,382,335,0,0,3,?,?,?
3925,'2018/04/23 23:20:04:401',140,366,374,351,0,0,366,374,351,0,0,3,?,?,?
3926,'2018/04/23 23:20:04:495',140,366,374,351,0,0,378,437,292,0,0,3,?,?,?
3927,'2018/04/23 23:20:04:498',140,366,374,351,0,0,378,437,292,0,0,3,?,?,?
3928,'2018/04/23 23:20:04:591',140,366,374,351,0,0,378,429,304,0,0,3,?,?,?
